USER_ID,feat1,feat2,feat3,feat4,feat5,ITEM_ID
user_2990,8,8,6,2,8,item_0
user_2991,7,1,4,10,6,item_0
user_2992,3,3,10,7,7,item_2
user_2993,9,1,10,6,5,item_2
user_2994,8,9,6,7,4,item_0
user_2995,5,9,8,8,9,item_2
user_2996,10,3,2,4,2,item_0
user_2997,4,1,7,8,3,item_0
user_2998,7,10,1,8,1,item_0
user_2999,1,3,5,10,4,item_2
user_3000,8,1,5,4,6,item_2
user_3001,8,5,10,8,6,item_2
user_3002,4,1,10,5,10,item_0
user_3003,6,1,2,9,1,item_0
user_3004,8,5,1,4,5,item_2
user_3005,9,5,6,7,10,item_2
user_3006,1,4,5,8,10,item_2
user_3007,3,6,4,9,6,item_0
user_3008,8,6,4,2,3,item_0
user_3009,4,9,2,5,7,item_2
user_3010,1,4,4,9,7,item_0
user_3011,3,1,6,8,8,item_2
user_3012,7,7,9,7,10,item_2
user_3013,4,1,7,9,9,item_0
user_3014,2,1,1,2,1,item_1
user_3015,8,1,6,5,7,item_0
user_3016,3,10,7,7,6,item_0
user_3017,7,10,9,6,5,item_2
user_3018,5,5,1,3,1,item_0
user_3019,1,2,3,10,6,item_0
user_3020,6,8,3,9,7,item_2
user_3021,7,3,3,3,3,item_3
user_3022,10,7,8,9,3,item_2
user_3023,2,5,10,3,10,item_2
user_3024,10,8,8,2,1,item_2
user_3025,6,1,4,7,4,item_2
user_3026,4,5,8,2,5,item_0
user_3027,4,1,8,2,6,item_3
user_3028,1,5,2,1,4,item_0
user_3029,7,10,10,7,1,item_3
user_3030,2,6,4,10,10,item_2
user_3031,7,10,8,10,10,item_0
user_3032,3,6,3,3,7,item_2
user_3033,8,9,3,4,3,item_3
user_3034,1,2,7,3,4,item_2
user_3035,4,9,1,6,6,item_0
user_3036,5,9,10,1,7,item_3
user_3037,8,10,3,6,2,item_2
user_3038,2,7,7,7,1,item_2
user_3039,2,2,8,8,6,item_2
user_3040,9,5,1,6,8,item_0
user_3041,7,5,7,7,10,item_0
user_3042,5,4,9,8,9,item_0
user_3043,3,1,7,10,7,item_3
user_3044,10,1,10,4,7,item_0
user_3045,6,8,2,10,10,item_0
user_3046,10,10,6,4,9,item_1
user_3047,3,3,5,1,5,item_0
user_3048,8,6,9,7,6,item_0
user_3049,2,8,4,6,10,item_0
user_3050,6,10,5,7,10,item_0
user_3051,4,8,4,7,1,item_2
user_3052,6,5,10,1,5,item_2
user_3053,4,1,10,4,7,item_0
user_3054,2,10,9,1,10,item_3
user_3055,4,9,4,6,3,item_2
user_3056,2,1,9,6,5,item_0
user_3057,10,5,8,6,4,item_0
user_3058,3,9,1,6,8,item_0
user_3059,1,6,5,4,1,item_0
user_3060,3,5,6,2,4,item_0
user_3061,8,6,4,4,7,item_2
user_3062,6,3,2,2,7,item_0
user_3063,9,8,9,6,4,item_0
user_3064,10,6,3,4,4,item_1
user_3065,6,10,4,8,7,item_2
user_3066,7,2,6,7,10,item_2
user_3067,4,8,8,2,8,item_3
user_3068,6,2,6,2,4,item_3
user_3069,4,1,9,2,5,item_0
user_3070,7,10,4,7,2,item_0
user_3071,5,7,1,6,7,item_0
user_3072,7,7,6,9,4,item_1
user_3073,9,7,9,7,7,item_2
user_3074,7,4,7,7,1,item_2
user_3075,10,10,1,10,4,item_2
user_3076,9,6,6,3,6,item_3
user_3077,6,8,4,3,10,item_2
user_3078,10,5,7,4,3,item_0
user_3079,10,3,1,10,5,item_0
user_3080,3,8,2,4,3,item_2
user_3081,7,10,1,7,4,item_0
user_3082,8,5,7,10,8,item_0
user_3083,10,6,9,9,4,item_2
user_3084,9,8,1,1,5,item_0
user_3085,3,2,7,1,1,item_0
user_3086,2,8,9,9,5,item_0
user_3087,10,1,9,2,7,item_0
user_3088,6,7,3,1,8,item_0
user_3089,5,5,3,3,7,item_2
user_3090,3,4,5,7,10,item_0
user_3091,8,7,6,10,5,item_0
user_3092,6,9,3,5,10,item_0
user_3093,6,4,1,1,7,item_0
user_3094,6,4,5,6,10,item_2
user_3095,2,1,4,9,10,item_0
user_3096,5,3,2,7,10,item_2
user_3097,1,3,1,2,7,item_0
user_3098,3,7,4,6,8,item_0
user_3099,5,8,4,7,8,item_2
user_3100,4,4,9,5,7,item_2
user_3101,6,5,6,9,4,item_2
user_3102,10,1,8,7,10,item_2
user_3103,3,3,10,4,10,item_0
user_3104,4,4,1,5,1,item_0
user_3105,9,2,8,5,6,item_0
user_3106,8,8,6,8,10,item_2
user_3107,2,9,7,9,2,item_2
user_3108,4,3,8,9,7,item_1
user_3109,3,3,6,3,4,item_0
user_3110,2,4,4,9,6,item_2
user_3111,6,4,3,10,4,item_2
user_3112,8,9,1,5,9,item_0
user_3113,8,2,2,3,8,item_0
user_3114,4,5,2,8,9,item_2
user_3115,9,2,5,1,3,item_0
user_3116,6,9,1,1,8,item_2
user_3117,5,4,5,7,10,item_0
user_3118,3,8,6,6,7,item_2
user_3119,6,6,4,6,5,item_1
user_3120,3,5,6,3,2,item_0
user_3121,10,8,1,1,2,item_0
user_3122,4,2,3,7,4,item_0
user_3123,6,1,2,6,4,item_0
user_3124,4,7,7,2,5,item_0
user_3125,8,10,1,2,5,item_2
user_3126,7,8,5,10,5,item_2
user_3127,1,6,8,2,10,item_0
user_3128,9,6,3,10,5,item_2
user_3129,10,10,7,5,3,item_2
user_3130,6,5,8,10,2,item_0
user_3131,2,4,2,1,4,item_0
user_3132,6,7,7,9,10,item_0
user_3133,3,8,2,1,2,item_0
user_3134,3,2,4,9,2,item_2
user_3135,8,10,6,5,4,item_0
user_3136,6,7,5,6,10,item_0
user_3137,3,8,2,4,6,item_0
user_3138,1,3,2,3,1,item_0
user_3139,2,2,8,1,7,item_2
user_3140,4,1,1,3,8,item_0
user_3141,2,8,9,5,4,item_0
user_3142,6,9,9,4,9,item_1
user_3143,4,1,8,8,4,item_0
user_3144,2,4,1,5,4,item_2
user_3145,5,2,8,8,3,item_3
user_3146,7,1,6,9,1,item_0
user_3147,6,4,5,3,8,item_2
user_3148,1,4,3,1,1,item_2
user_3149,6,6,8,10,2,item_0
user_3150,8,9,6,5,10,item_0
user_3151,6,6,8,7,3,item_0
user_3152,3,10,4,3,5,item_2
user_3153,1,6,9,4,6,item_0
user_3154,10,2,2,6,6,item_0
user_3155,4,1,9,7,6,item_0
user_3156,7,6,5,2,8,item_2
user_3157,4,2,2,10,9,item_0
user_3158,6,2,1,9,3,item_0
user_3159,5,7,4,8,10,item_0
user_3160,6,3,10,8,9,item_2
user_3161,4,7,7,7,9,item_2
user_3162,5,7,3,4,7,item_0
user_3163,6,9,6,5,1,item_2
user_3164,6,8,7,5,3,item_2
user_3165,2,9,6,4,4,item_0
user_3166,4,7,8,8,8,item_0
user_3167,9,2,7,5,8,item_0
user_3168,6,5,9,4,8,item_2
user_3169,1,5,10,2,8,item_0
user_3170,8,9,8,3,7,item_0
user_3171,1,4,3,8,8,item_3
user_3172,2,8,4,7,9,item_2
user_3173,10,7,2,3,5,item_2
user_3174,3,5,4,8,10,item_0
user_3175,1,4,1,9,10,item_0
user_3176,9,6,7,5,1,item_2
user_3177,1,8,1,3,5,item_3
user_3178,8,4,6,1,8,item_1
user_3179,3,3,5,5,10,item_2
user_3180,1,9,2,7,8,item_2
user_3181,2,8,1,2,4,item_2
user_3182,4,7,9,10,7,item_0
user_3183,2,1,5,3,8,item_2
user_3184,6,7,6,1,2,item_0
user_3185,3,2,3,3,1,item_1
user_3186,9,4,1,9,2,item_0
user_3187,6,7,2,2,6,item_2
user_3188,5,1,2,8,9,item_0
user_3189,4,4,1,9,8,item_2
user_3190,9,4,6,9,8,item_0
user_3191,4,8,10,2,9,item_2
user_3192,5,8,2,9,3,item_0
user_3193,3,1,2,7,10,item_0
user_3194,6,2,6,8,2,item_2
user_3195,4,5,9,3,4,item_0
user_3196,8,5,4,7,8,item_0
user_3197,9,4,2,3,10,item_0
user_3198,7,5,6,3,9,item_2
user_3199,9,6,10,7,9,item_1
user_3200,9,5,3,2,2,item_0
user_3201,7,5,4,2,10,item_2
user_3202,6,2,6,9,1,item_0
user_3203,7,2,2,5,1,item_1
user_3204,7,6,6,9,5,item_0
user_3205,6,5,1,5,6,item_0
user_3206,3,9,8,10,6,item_2
user_3207,7,1,1,4,7,item_0
user_3208,10,9,1,2,8,item_0
user_3209,5,5,2,6,9,item_0
user_3210,3,5,6,4,10,item_2
user_3211,7,3,9,9,3,item_1
user_3212,8,2,8,7,2,item_2
user_3213,2,4,3,3,7,item_0
user_3214,7,8,3,9,5,item_2
user_3215,10,3,2,1,7,item_0
user_3216,1,2,6,3,2,item_2
user_3217,10,9,10,1,1,item_0
user_3218,8,10,2,4,5,item_0
user_3219,5,6,1,4,4,item_2
user_3220,8,4,9,4,3,item_0
user_3221,2,2,2,6,2,item_0
user_3222,1,7,4,9,8,item_0
user_3223,2,6,6,8,8,item_2
user_3224,3,2,9,6,7,item_2
user_3225,3,2,8,4,7,item_0
user_3226,5,5,10,5,9,item_0
user_3227,1,1,7,2,9,item_0
user_3228,9,7,2,6,8,item_0
user_3229,7,8,7,4,1,item_0
user_3230,2,10,3,2,1,item_2
user_3231,5,4,10,1,2,item_2
user_3232,2,2,7,9,8,item_0
user_3233,4,9,3,1,3,item_2
user_3234,5,2,9,10,4,item_0
user_3235,5,7,9,4,1,item_2
user_3236,9,4,7,4,8,item_2
user_3237,10,4,2,5,9,item_2
user_3238,7,2,5,4,7,item_2
user_3239,9,4,8,9,9,item_0
user_3240,8,2,3,3,3,item_2
user_3241,3,10,6,5,4,item_2
user_3242,6,5,7,7,2,item_3
user_3243,4,2,3,5,4,item_0
user_3244,6,10,4,5,3,item_2
user_3245,10,4,8,2,2,item_3
user_3246,5,5,2,8,3,item_2
user_3247,2,5,1,8,2,item_2
user_3248,8,4,1,4,7,item_1
user_3249,10,2,1,3,1,item_0
user_3250,8,3,10,1,9,item_0
user_3251,3,4,2,6,9,item_2
user_3252,6,9,8,4,8,item_0
user_3253,3,5,8,7,6,item_0
user_3254,1,3,5,3,10,item_0
user_3255,3,4,2,5,9,item_0
user_3256,9,3,1,10,3,item_0
user_3257,7,3,9,7,4,item_0
user_3258,10,4,7,6,8,item_0
user_3259,7,1,4,3,7,item_0
user_3260,1,2,5,8,2,item_0
user_3261,5,8,1,10,4,item_0
user_3262,8,6,9,5,4,item_1
user_3263,3,6,8,6,9,item_2
user_3264,3,2,3,2,5,item_0
user_3265,2,3,6,6,4,item_0
user_3266,8,4,2,7,7,item_0
user_3267,7,6,2,4,4,item_0
user_3268,2,10,6,8,2,item_0
user_3269,7,5,4,6,5,item_0
user_3270,8,8,2,5,9,item_2
user_3271,8,5,4,3,1,item_2
user_3272,9,4,5,1,3,item_2
user_3273,6,5,1,1,2,item_0
user_3274,6,5,10,6,2,item_0
user_3275,8,4,10,1,4,item_0
user_3276,10,4,10,5,3,item_0
user_3277,7,2,1,7,8,item_0
user_3278,5,8,7,5,9,item_0
user_3279,2,9,3,8,10,item_0
user_3280,6,8,4,2,10,item_2
user_3281,3,3,4,4,4,item_0
user_3282,9,6,7,6,7,item_1
user_3283,1,10,8,8,1,item_0
user_3284,7,7,1,4,3,item_2
user_3285,1,2,4,7,3,item_0
user_3286,4,3,4,7,7,item_2
user_3287,9,1,9,8,8,item_0
user_3288,8,1,9,5,6,item_0
user_3289,1,9,7,3,7,item_0
user_3290,2,6,9,9,3,item_2
user_3291,6,4,4,10,3,item_2
user_3292,5,1,3,7,8,item_0
user_3293,8,8,5,8,5,item_0
user_3294,8,1,10,4,9,item_0
user_3295,7,1,10,6,8,item_2
user_3296,3,8,7,9,5,item_0
user_3297,2,8,2,5,10,item_2
user_3298,1,7,4,1,10,item_0
user_3299,6,10,8,9,8,item_0
user_3300,1,7,8,5,8,item_0
user_3301,5,8,4,2,9,item_3
user_3302,4,3,2,2,9,item_2
user_3303,6,8,6,10,5,item_1
user_3304,7,7,10,4,5,item_3
user_3305,5,2,4,5,2,item_0
user_3306,6,2,8,1,1,item_2
user_3307,2,10,3,8,7,item_2
user_3308,3,2,1,10,2,item_1
user_3309,8,9,6,2,2,item_2
user_3310,7,10,9,9,9,item_0
user_3311,2,6,10,1,1,item_2
user_3312,7,10,3,2,8,item_0
user_3313,2,6,6,6,5,item_0
user_3314,10,3,1,4,10,item_2
user_3315,8,3,8,4,7,item_2
user_3316,5,4,2,2,8,item_0
user_3317,2,2,1,3,3,item_0
user_3318,5,3,6,9,1,item_1
user_3319,4,9,10,6,2,item_0
user_3320,8,7,3,6,10,item_0
user_3321,5,7,8,5,9,item_2
user_3322,9,5,4,7,9,item_0
user_3323,8,4,2,4,8,item_0
user_3324,9,5,8,8,3,item_0
user_3325,8,3,10,10,3,item_0
user_3326,2,6,2,9,9,item_0
user_3327,6,8,10,6,3,item_2
user_3328,1,5,1,9,2,item_0
user_3329,2,8,2,10,10,item_0
user_3330,6,1,3,1,3,item_0
user_3331,8,4,7,9,3,item_2
user_3332,10,6,5,3,8,item_2
user_3333,2,5,6,3,3,item_0
user_3334,10,3,10,5,8,item_0
user_3335,9,10,8,9,7,item_3
user_3336,3,10,2,8,2,item_1
user_3337,6,8,6,5,10,item_1
user_3338,4,5,1,9,9,item_1
user_3339,3,8,4,9,4,item_0
user_3340,1,10,9,10,4,item_0
user_3341,2,4,1,7,2,item_0
user_3342,2,6,3,5,8,item_2
user_3343,3,4,3,5,8,item_0
user_3344,7,5,6,10,6,item_0
user_3345,8,1,4,6,5,item_2
user_3346,4,3,3,8,3,item_3
user_3347,1,4,7,1,1,item_0
user_3348,4,2,9,6,6,item_0
user_3349,3,3,1,10,2,item_2
user_3350,6,3,10,9,2,item_2
user_3351,8,2,5,5,10,item_2
user_3352,6,10,5,4,1,item_0
user_3353,2,8,7,4,9,item_0
user_3354,1,5,10,5,10,item_0
user_3355,3,4,7,8,5,item_0
user_3356,1,9,6,3,7,item_2
user_3357,3,10,5,8,7,item_2
user_3358,7,4,5,10,7,item_0
user_3359,8,9,8,7,2,item_0
user_3360,6,3,10,10,7,item_1
user_3361,7,4,10,7,10,item_0
user_3362,4,9,6,5,4,item_0
user_3363,9,2,3,8,9,item_3
user_3364,7,4,5,3,10,item_0
user_3365,6,7,3,3,1,item_0
user_3366,8,5,7,1,7,item_1
user_3367,8,5,1,9,7,item_0
user_3368,7,4,10,9,6,item_0
user_3369,6,6,4,2,5,item_0
user_3370,10,6,1,10,3,item_0
user_3371,3,2,10,6,4,item_2
user_3372,1,9,7,5,7,item_0
user_3373,6,5,9,1,5,item_0
user_3374,3,6,5,2,4,item_2
user_3375,9,9,5,6,5,item_0
user_3376,4,10,7,7,9,item_3
user_3377,3,9,7,9,4,item_0
user_3378,9,9,3,8,10,item_2
user_3379,6,4,10,1,8,item_0
user_3380,1,8,2,7,2,item_2
user_3381,1,8,3,5,4,item_2
user_3382,7,1,2,4,5,item_2
user_3383,4,4,8,2,5,item_0
user_3384,2,10,9,3,3,item_0
user_3385,1,1,9,3,9,item_0
user_3386,1,3,8,7,2,item_0
user_3387,1,8,8,6,7,item_0
user_3388,5,10,10,4,9,item_2
user_3389,5,8,1,7,9,item_3
user_3390,3,2,1,5,7,item_0
user_3391,7,6,9,5,7,item_0
user_3392,10,2,6,10,7,item_0
user_3393,8,9,4,2,7,item_1
user_3394,5,7,1,7,6,item_0
user_3395,4,10,1,8,1,item_2
user_3396,5,9,6,3,6,item_2
user_3397,6,8,7,7,5,item_0
user_3398,8,3,4,3,8,item_0
user_3399,1,4,9,6,5,item_2
user_3400,9,4,10,2,1,item_0
user_3401,8,2,7,9,10,item_0
user_3402,1,3,1,5,8,item_2
user_3403,6,5,6,5,2,item_0
user_3404,9,7,3,8,3,item_2
user_3405,7,7,8,6,4,item_1
user_3406,8,4,9,9,9,item_0
user_3407,3,10,5,1,10,item_0
user_3408,3,2,3,1,6,item_2
user_3409,9,2,9,7,5,item_2
user_3410,5,4,5,4,9,item_2
user_3411,3,10,6,8,10,item_0
user_3412,4,4,9,9,10,item_0
user_3413,6,5,7,1,8,item_2
user_3414,10,6,6,4,1,item_2
user_3415,1,6,10,2,4,item_0
user_3416,2,5,1,6,9,item_0
user_3417,9,5,9,5,4,item_2
user_3418,2,8,3,3,3,item_0
user_3419,7,8,2,7,3,item_0
user_3420,6,10,3,2,9,item_0
user_3421,8,10,1,8,8,item_2
user_3422,9,1,7,2,5,item_2
user_3423,10,1,8,3,7,item_0
user_3424,1,7,7,3,6,item_2
user_3425,2,4,5,1,6,item_0
user_3426,8,3,6,3,3,item_0
user_3427,9,9,2,4,6,item_2
user_3428,5,8,3,1,8,item_2
user_3429,3,1,5,4,2,item_1
user_3430,6,10,5,1,8,item_2
user_3431,5,3,1,2,7,item_0
user_3432,1,8,7,2,9,item_0
user_3433,5,9,6,8,8,item_2
user_3434,8,10,1,5,10,item_0
user_3435,5,6,3,3,10,item_2
user_3436,6,1,10,8,6,item_0
user_3437,1,6,1,7,3,item_0
user_3438,3,2,1,10,2,item_0
user_3439,3,3,9,8,5,item_2
user_3440,10,2,3,9,8,item_0
user_3441,2,8,10,7,4,item_2
user_3442,2,10,1,1,5,item_2
user_3443,7,3,7,3,8,item_2
user_3444,2,4,1,6,1,item_0
user_3445,10,5,2,3,7,item_2
user_3446,10,9,5,4,4,item_2
user_3447,1,10,9,6,2,item_2
user_3448,4,9,9,2,4,item_2
user_3449,4,4,9,9,8,item_0
user_3450,5,1,10,6,1,item_0
user_3451,9,6,2,5,10,item_2
user_3452,2,9,2,2,3,item_0
user_3453,3,1,10,1,10,item_0
user_3454,1,4,6,5,8,item_0
user_3455,5,3,4,3,4,item_0
user_3456,7,10,4,6,1,item_2
user_3457,1,7,2,10,3,item_0
user_3458,4,6,9,1,5,item_0
user_3459,3,9,2,5,3,item_0
user_3460,2,6,6,5,6,item_0
user_3461,4,1,6,3,7,item_2
user_3462,8,7,5,3,8,item_2
user_3463,7,4,3,10,4,item_2
user_3464,5,2,5,5,6,item_1
user_3465,5,2,4,4,7,item_2
user_3466,10,2,5,2,7,item_0
user_3467,6,6,4,3,2,item_2
user_3468,8,9,2,10,8,item_0
user_3469,4,3,4,1,3,item_0
user_3470,1,10,2,2,10,item_2
user_3471,1,1,8,1,7,item_2
user_3472,2,5,4,1,8,item_0
user_3473,6,2,2,7,9,item_0
user_3474,2,8,8,9,5,item_0
user_3475,5,10,5,2,2,item_2
user_3476,9,10,1,7,3,item_0
user_3477,5,9,7,6,5,item_0
user_3478,5,6,5,3,3,item_0
user_3479,3,4,1,4,1,item_2
user_3480,6,8,5,8,5,item_0
user_3481,5,7,3,2,2,item_0
user_3482,8,2,7,10,7,item_0
user_3483,4,8,6,3,4,item_0
user_3484,3,6,6,6,8,item_2
user_3485,1,1,4,6,4,item_2
user_3486,6,4,4,7,3,item_3
user_3487,4,7,8,3,1,item_0
user_3488,8,8,3,9,5,item_2
user_3489,5,5,4,6,3,item_2
user_3490,3,6,7,4,1,item_0
user_3491,9,3,3,10,7,item_2
user_3492,2,8,6,5,4,item_0
user_3493,7,7,4,7,7,item_0
user_3494,5,1,10,4,5,item_2
user_3495,4,8,9,5,6,item_0
user_3496,4,9,3,10,1,item_2
user_3497,9,1,9,3,1,item_0
user_3498,4,2,4,1,4,item_0
user_3499,5,4,2,1,3,item_3
user_3500,8,6,4,3,4,item_1
user_3501,8,7,8,5,5,item_2
user_3502,9,9,10,6,9,item_0
user_3503,5,10,4,1,8,item_0
user_3504,8,7,8,8,9,item_0
user_3505,6,5,3,10,4,item_0
user_3506,1,8,9,5,8,item_2
user_3507,1,3,6,7,1,item_0
user_3508,2,5,1,2,4,item_0
user_3509,1,8,3,2,2,item_0
user_3510,7,2,4,6,10,item_2
user_3511,8,4,8,10,8,item_2
user_3512,3,6,4,3,6,item_2
user_3513,4,4,2,2,1,item_1
user_3514,5,2,2,3,4,item_2
user_3515,8,8,9,6,9,item_2
user_3516,5,2,9,2,4,item_0
user_3517,8,8,7,10,10,item_2
user_3518,6,1,9,3,9,item_2
user_3519,5,9,4,8,6,item_0
user_3520,7,10,6,1,6,item_0
user_3521,6,8,2,2,10,item_0
user_3522,8,4,1,3,10,item_0
user_3523,3,2,6,9,10,item_2
user_3524,4,10,6,4,8,item_0
user_3525,3,4,6,3,2,item_0
user_3526,10,10,6,8,8,item_0
user_3527,4,3,1,6,3,item_0
user_3528,6,4,10,7,7,item_1
user_3529,4,7,10,2,1,item_0
user_3530,2,7,4,1,6,item_0
user_3531,2,1,1,10,5,item_2
user_3532,4,8,10,10,6,item_2
user_3533,10,4,6,4,2,item_0
user_3534,7,7,7,3,1,item_3
user_3535,2,2,10,2,5,item_2
user_3536,5,9,8,10,8,item_0
user_3537,10,8,5,3,3,item_0
user_3538,10,2,2,2,8,item_0
user_3539,8,6,6,6,1,item_0
user_3540,6,1,5,8,8,item_2
user_3541,7,2,1,4,7,item_3
user_3542,5,6,9,3,8,item_0
user_3543,1,6,5,5,1,item_0
user_3544,9,10,4,9,1,item_0
user_3545,10,7,3,5,1,item_2
user_3546,7,7,1,4,5,item_0
user_3547,8,1,7,1,9,item_2
user_3548,6,2,7,6,1,item_2
user_3549,9,1,2,9,2,item_0
user_3550,6,2,5,10,6,item_3
user_3551,2,6,6,6,10,item_3
user_3552,10,10,2,6,3,item_0
user_3553,8,10,2,1,10,item_3
user_3554,6,6,9,9,9,item_2
user_3555,1,4,5,1,6,item_2
user_3556,10,4,4,8,2,item_0
user_3557,6,6,9,6,7,item_2
user_3558,9,2,10,7,4,item_2
user_3559,2,9,5,1,1,item_2
user_3560,7,4,4,6,5,item_2
user_3561,4,2,9,7,4,item_0
user_3562,10,1,4,9,2,item_0
user_3563,4,9,8,1,9,item_2
user_3564,8,9,7,6,4,item_0
user_3565,5,3,2,2,9,item_2
user_3566,1,1,8,10,4,item_2
user_3567,10,5,6,3,5,item_2
user_3568,9,8,2,9,1,item_2
user_3569,8,6,7,10,4,item_0
user_3570,10,9,1,10,2,item_0
user_3571,1,1,5,8,2,item_2
user_3572,3,9,7,5,6,item_2
user_3573,3,9,3,5,5,item_0
user_3574,10,10,3,4,3,item_0
user_3575,7,5,8,3,10,item_0
user_3576,9,9,3,9,4,item_2
user_3577,1,1,5,1,8,item_2
user_3578,6,9,8,10,4,item_0
user_3579,9,7,2,6,10,item_0
user_3580,10,10,7,4,9,item_2
user_3581,8,2,4,8,5,item_0
user_3582,1,2,3,8,1,item_0
user_3583,1,6,4,10,10,item_2
user_3584,10,6,3,6,7,item_0
user_3585,10,9,4,4,10,item_1
user_3586,10,6,8,8,1,item_0
user_3587,9,4,8,7,8,item_0
user_3588,5,2,3,2,4,item_3
user_3589,9,1,10,9,10,item_1
user_3590,10,6,3,7,5,item_2
user_3591,5,4,7,7,6,item_3
user_3592,9,10,8,6,3,item_0
user_3593,6,3,7,6,7,item_2
user_3594,7,4,9,8,10,item_0
user_3595,8,6,7,3,8,item_2
user_3596,3,5,7,4,3,item_2
user_3597,6,8,8,10,8,item_3
user_3598,5,3,2,1,5,item_0
user_3599,6,6,6,10,6,item_2
user_3600,5,3,5,9,6,item_2
user_3601,6,4,1,6,8,item_0
user_3602,7,2,4,10,4,item_2
user_3603,2,2,1,10,4,item_0
user_3604,3,1,3,4,10,item_0
user_3605,2,8,6,7,9,item_2
user_3606,2,7,1,1,5,item_2
user_3607,8,4,5,1,1,item_2
user_3608,7,2,7,8,5,item_0
user_3609,6,7,4,1,2,item_2
user_3610,4,1,2,8,7,item_0
user_3611,8,2,8,6,7,item_0
user_3612,2,10,2,2,9,item_0
user_3613,4,6,8,5,2,item_2
user_3614,10,10,9,4,5,item_0
user_3615,10,3,9,2,4,item_2
user_3616,10,5,10,5,3,item_0
user_3617,4,5,7,1,9,item_0
user_3618,3,10,6,8,8,item_2
user_3619,7,8,5,4,4,item_0
user_3620,3,3,5,4,3,item_2
user_3621,3,9,6,8,10,item_2
user_3622,7,8,3,4,8,item_2
user_3623,10,6,2,3,8,item_3
user_3624,6,9,9,1,8,item_0
user_3625,1,2,3,3,2,item_0
user_3626,7,10,9,6,2,item_2
user_3627,2,1,10,10,1,item_2
user_3628,1,5,5,7,5,item_2
user_3629,9,4,7,8,10,item_3
user_3630,10,9,1,9,7,item_3
user_3631,7,3,6,8,7,item_2
user_3632,2,4,9,5,8,item_0
user_3633,6,7,7,2,8,item_2
user_3634,7,1,10,2,8,item_1
user_3635,7,2,6,6,2,item_0
user_3636,9,10,4,5,9,item_0
user_3637,1,5,2,8,9,item_0
user_3638,10,3,9,7,1,item_2
user_3639,10,7,1,9,1,item_0
user_3640,6,6,9,8,6,item_0
user_3641,5,10,2,8,6,item_0
user_3642,8,9,4,4,3,item_2
user_3643,1,3,3,7,2,item_0
user_3644,4,8,10,4,2,item_0
user_3645,5,4,5,10,3,item_0
user_3646,3,1,2,8,10,item_0
user_3647,8,3,4,7,1,item_2
user_3648,2,4,8,4,3,item_2
user_3649,5,5,5,6,5,item_0
user_3650,8,8,7,3,8,item_1
user_3651,5,10,3,10,7,item_0
user_3652,10,4,8,4,8,item_2
user_3653,7,10,4,9,2,item_2
user_3654,6,3,2,9,3,item_0
user_3655,7,5,2,10,1,item_2
user_3656,1,3,5,2,9,item_0
user_3657,4,6,9,7,4,item_0
user_3658,9,9,7,4,6,item_0
user_3659,1,2,2,7,2,item_2
user_3660,2,7,5,6,5,item_0
user_3661,5,5,9,6,9,item_0
user_3662,5,7,3,6,5,item_0
user_3663,3,6,9,5,4,item_2
user_3664,10,10,7,7,10,item_2
user_3665,5,8,1,5,4,item_3
user_3666,2,3,6,7,8,item_3
user_3667,4,10,8,6,4,item_0
user_3668,8,5,1,2,1,item_2
user_3669,6,9,6,5,1,item_2
user_3670,7,10,3,1,2,item_0
user_3671,5,3,8,9,3,item_1
user_3672,9,10,8,7,2,item_3
user_3673,8,6,1,7,1,item_0
user_3674,1,5,9,10,7,item_2
user_3675,7,2,10,8,3,item_2
user_3676,8,6,8,2,8,item_0
user_3677,2,10,2,2,6,item_2
user_3678,9,6,6,9,6,item_0
user_3679,7,2,1,10,6,item_0
user_3680,7,9,2,7,6,item_0
user_3681,7,10,3,8,6,item_2
user_3682,10,10,1,10,8,item_0
user_3683,6,1,2,5,7,item_2
user_3684,9,2,6,1,7,item_0
user_3685,4,6,7,9,2,item_0
user_3686,3,3,6,10,4,item_2
user_3687,2,5,8,6,9,item_0
user_3688,5,1,7,10,7,item_0
user_3689,9,3,1,9,8,item_3
user_3690,3,2,9,8,5,item_0
user_3691,3,8,3,3,5,item_2
user_3692,6,8,5,7,4,item_0
user_3693,8,2,3,10,2,item_2
user_3694,9,3,2,6,5,item_3
user_3695,4,5,3,3,6,item_2
user_3696,8,4,8,3,2,item_0
user_3697,9,4,4,5,9,item_2
user_3698,8,5,1,9,5,item_0
user_3699,5,9,6,2,3,item_0
user_3700,10,7,8,7,3,item_0
user_3701,2,3,8,3,1,item_0
user_3702,1,9,1,2,10,item_0
user_3703,8,6,2,5,1,item_0
user_3704,7,5,9,2,7,item_0
user_3705,6,8,5,1,5,item_0
user_3706,3,4,4,5,9,item_2
user_3707,10,4,5,8,8,item_2
user_3708,6,3,1,4,3,item_0
user_3709,1,3,6,10,2,item_1
user_3710,10,2,8,3,9,item_0
user_3711,2,1,4,10,5,item_0
user_3712,1,4,2,4,10,item_0
user_3713,9,8,8,6,4,item_0
user_3714,4,8,4,5,5,item_2
user_3715,7,5,3,3,3,item_0
user_3716,6,3,9,10,3,item_3
user_3717,5,10,2,6,7,item_2
user_3718,10,8,9,3,6,item_2
user_3719,10,2,7,2,10,item_2
user_3720,6,6,7,8,5,item_2
user_3721,1,2,9,8,9,item_0
user_3722,1,10,7,7,5,item_2
user_3723,2,9,1,7,1,item_3
user_3724,8,10,3,1,6,item_0
